"VarName";"TimeString";"VarValue";"Validity";"Time_ms"
"IO_BODY_TEMPERATURE_RCEa";"03/12/2025 23:51:07";0;1;45994993830,0926
"IO_RAW_SENSOR1_DATA_RCEa";"03/12/2025 23:51:07";0;1;45994993830,0926
"IO_SENSOR1_DATA_RCEa";"03/12/2025 23:51:07";0;1;45994993830,0926
"IO_BODY_TEMPERATURE_RCEa";"03/12/2025 23:56:07";0;1;45994997302,3032
"IO_RAW_SENSOR1_DATA_RCEa";"03/12/2025 23:56:07";0;1;45994997302,3032
"IO_SENSOR1_DATA_RCEa";"03/12/2025 23:56:07";0;1;45994997302,3032
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 0:01:07";0;1;45995000773,7153
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 0:01:07";0;1;45995000773,7153
"IO_SENSOR1_DATA_RCEa";"04/12/2025 0:01:07";0;1;45995000773,7153
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 0:06:07";0;1;45995004245,8218
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 0:06:07";0;1;45995004245,8218
"IO_SENSOR1_DATA_RCEa";"04/12/2025 0:06:07";0;1;45995004245,8218
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 0:11:07";0;1;45995007718,1019
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 0:11:07";0;1;45995007718,1019
"IO_SENSOR1_DATA_RCEa";"04/12/2025 0:11:07";0;1;45995007718,1019
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 0:16:07";0;1;45995011190,5671
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 0:16:07";0;1;45995011190,5671
"IO_SENSOR1_DATA_RCEa";"04/12/2025 0:16:07";0;1;45995011190,5671
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 0:21:07";0;1;45995014663,4838
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 0:21:07";0;1;45995014663,4838
"IO_SENSOR1_DATA_RCEa";"04/12/2025 0:21:07";0;1;45995014663,4838
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 0:26:07";0;1;45995018135,9259
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 0:26:07";0;1;45995018135,9259
"IO_SENSOR1_DATA_RCEa";"04/12/2025 0:26:07";0;1;45995018135,9259
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 0:31:07";0;1;45995021607,1412
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 0:31:07";0;1;45995021607,1412
"IO_SENSOR1_DATA_RCEa";"04/12/2025 0:31:07";0;1;45995021607,1412
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 0:36:07";0;1;45995025079,3634
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 0:36:07";0;1;45995025079,3634
"IO_SENSOR1_DATA_RCEa";"04/12/2025 0:36:07";0;1;45995025079,3634
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 0:41:07";0;1;45995028551,5046
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 0:41:07";0;1;45995028551,5046
"IO_SENSOR1_DATA_RCEa";"04/12/2025 0:41:07";0;1;45995028551,5046
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 0:46:07";0;1;45995032024,0509
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 0:46:07";0;1;45995032024,0509
"IO_SENSOR1_DATA_RCEa";"04/12/2025 0:46:07";0;1;45995032024,0509
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 0:51:07";0;1;45995035496,7477
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 0:51:07";0;1;45995035496,7477
"IO_SENSOR1_DATA_RCEa";"04/12/2025 0:51:07";0;1;45995035496,7477
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 0:56:07";0;1;45995038968,7616
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 0:56:07";0;1;45995038968,7616
"IO_SENSOR1_DATA_RCEa";"04/12/2025 0:56:07";0;1;45995038968,7616
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 1:01:07";0;1;45995042440,9491
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 1:01:07";0;1;45995042440,9491
"IO_SENSOR1_DATA_RCEa";"04/12/2025 1:01:07";0;1;45995042440,9491
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 1:06:07";0;1;45995045913,4491
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 1:06:07";0;1;45995045913,4491
"IO_SENSOR1_DATA_RCEa";"04/12/2025 1:06:07";0;1;45995045913,4491
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 1:11:07";0;1;45995049385,625
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 1:11:07";0;1;45995049385,625
"IO_SENSOR1_DATA_RCEa";"04/12/2025 1:11:07";0;1;45995049385,625
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 1:16:07";0;1;45995052857,7778
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 1:16:07";0;1;45995052857,7778
"IO_SENSOR1_DATA_RCEa";"04/12/2025 1:16:07";0;1;45995052857,7778
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 1:21:07";0;1;45995056330,2894
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 1:21:07";0;1;45995056330,2894
"IO_SENSOR1_DATA_RCEa";"04/12/2025 1:21:07";0;1;45995056330,2894
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 1:26:07";0;1;45995059802,5116
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 1:26:07";0;1;45995059802,5116
"IO_SENSOR1_DATA_RCEa";"04/12/2025 1:26:07";0;1;45995059802,5116
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 1:31:07";0;1;45995063274,7917
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 1:31:07";0;1;45995063274,7917
"IO_SENSOR1_DATA_RCEa";"04/12/2025 1:31:07";0;1;45995063274,7917
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 1:36:07";0;1;45995066746,9444
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 1:36:07";0;1;45995066746,9444
"IO_SENSOR1_DATA_RCEa";"04/12/2025 1:36:07";0;1;45995066746,9444
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 1:41:07";0;1;45995070219,1782
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 1:41:07";0;1;45995070219,1782
"IO_SENSOR1_DATA_RCEa";"04/12/2025 1:41:07";0;1;45995070219,1782
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 1:46:07";0;1;45995073691,3657
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 1:46:07";0;1;45995073691,3657
"IO_SENSOR1_DATA_RCEa";"04/12/2025 1:46:07";0;1;45995073691,3657
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 1:51:07";0;1;45995077164,0741
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 1:51:07";0;1;45995077164,0741
"IO_SENSOR1_DATA_RCEa";"04/12/2025 1:51:07";0;1;45995077164,0741
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 1:56:07";0;1;45995080635,2199
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 1:56:07";0;1;45995080635,2199
"IO_SENSOR1_DATA_RCEa";"04/12/2025 1:56:07";0;1;45995080635,2199
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 2:01:07";0;1;45995084108,3912
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 2:01:07";0;1;45995084108,3912
"IO_SENSOR1_DATA_RCEa";"04/12/2025 2:01:07";0;1;45995084108,3912
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 2:06:07";0;1;45995087580,2546
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 2:06:07";0;1;45995087580,2546
"IO_SENSOR1_DATA_RCEa";"04/12/2025 2:06:07";0;1;45995087580,2546
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 2:11:07";0;1;45995091052,5231
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 2:11:07";0;1;45995091052,5231
"IO_SENSOR1_DATA_RCEa";"04/12/2025 2:11:07";0;1;45995091052,5231
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 2:16:07";0;1;45995094524,7454
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 2:16:07";0;1;45995094524,7454
"IO_SENSOR1_DATA_RCEa";"04/12/2025 2:16:07";0;1;45995094524,7454
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 2:21:07";0;1;45995097997,1991
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 2:21:07";0;1;45995097997,1991
"IO_SENSOR1_DATA_RCEa";"04/12/2025 2:21:07";0;1;45995097997,1991
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 2:26:07";0;1;45995101469,6065
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 2:26:07";0;1;45995101469,6065
"IO_SENSOR1_DATA_RCEa";"04/12/2025 2:26:07";0;1;45995101469,6065
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 2:31:07";0;1;45995104941,875
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 2:31:07";0;1;45995104941,875
"IO_SENSOR1_DATA_RCEa";"04/12/2025 2:31:07";0;1;45995104941,875
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 2:36:07";0;1;45995108414,0278
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 2:36:07";0;1;45995108414,0278
"IO_SENSOR1_DATA_RCEa";"04/12/2025 2:36:07";0;1;45995108414,0278
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 2:41:07";0;1;45995111886,1574
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 2:41:07";0;1;45995111886,1574
"IO_SENSOR1_DATA_RCEa";"04/12/2025 2:41:07";0;1;45995111886,1574
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 2:46:07";0;1;45995115358,0787
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 2:46:07";0;1;45995115358,0787
"IO_SENSOR1_DATA_RCEa";"04/12/2025 2:46:07";0;1;45995115358,0787
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 2:51:07";0;1;45995118830,4745
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 2:51:07";0;1;45995118830,4745
"IO_SENSOR1_DATA_RCEa";"04/12/2025 2:51:07";0;1;45995118830,4745
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 2:56:07";0;1;45995122302,6273
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 2:56:07";0;1;45995122302,6273
"IO_SENSOR1_DATA_RCEa";"04/12/2025 2:56:07";0;1;45995122302,6273
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 3:01:07";0;1;45995125774,838
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 3:01:07";0;1;45995125774,838
"IO_SENSOR1_DATA_RCEa";"04/12/2025 3:01:07";0;1;45995125774,838
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 3:06:07";0;1;45995129247,0255
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 3:06:07";0;1;45995129247,0255
"IO_SENSOR1_DATA_RCEa";"04/12/2025 3:06:07";0;1;45995129247,0255
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 3:11:07";0;1;45995132719,0856
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 3:11:07";0;1;45995132719,0856
"IO_SENSOR1_DATA_RCEa";"04/12/2025 3:11:07";0;1;45995132719,0856
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 3:16:07";0;1;45995136192,1412
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 3:16:07";0;1;45995136192,1412
"IO_SENSOR1_DATA_RCEa";"04/12/2025 3:16:07";0;1;45995136192,1412
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 3:21:07";0;1;45995139664,1782
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 3:21:07";0;1;45995139664,1782
"IO_SENSOR1_DATA_RCEa";"04/12/2025 3:21:07";0;1;45995139664,1782
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 3:26:07";0;1;45995143136,2616
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 3:26:07";0;1;45995143136,2616
"IO_SENSOR1_DATA_RCEa";"04/12/2025 3:26:07";0;1;45995143136,2616
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 3:31:07";0;1;45995146608,3333
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 3:31:07";0;1;45995146608,3333
"IO_SENSOR1_DATA_RCEa";"04/12/2025 3:31:07";0;1;45995146608,3333
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 3:36:07";0;1;45995150080,8681
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 3:36:07";0;1;45995150080,8681
"IO_SENSOR1_DATA_RCEa";"04/12/2025 3:36:07";0;1;45995150080,8681
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 3:41:07";0;1;45995153552,7662
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 3:41:07";0;1;45995153552,7662
"IO_SENSOR1_DATA_RCEa";"04/12/2025 3:41:07";0;1;45995153552,7662
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 3:46:07";0;1;45995157025,0231
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 3:46:07";0;1;45995157025,0231
"IO_SENSOR1_DATA_RCEa";"04/12/2025 3:46:07";0;1;45995157025,0231
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 3:51:07";0;1;45995160497,5231
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 3:51:07";0;1;45995160497,5231
"IO_SENSOR1_DATA_RCEa";"04/12/2025 3:51:07";0;1;45995160497,5231
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 3:56:07";0;1;45995163970,1273
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 3:56:07";0;1;45995163970,1273
"IO_SENSOR1_DATA_RCEa";"04/12/2025 3:56:07";0;1;45995163970,1273
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 4:01:07";0;1;45995167441,4583
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 4:01:07";0;1;45995167441,4583
"IO_SENSOR1_DATA_RCEa";"04/12/2025 4:01:07";0;1;45995167441,4583
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 4:06:07";0;1;45995170913,9468
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 4:06:07";0;1;45995170913,9468
"IO_SENSOR1_DATA_RCEa";"04/12/2025 4:06:07";0;1;45995170913,9468
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 4:11:07";0;1;45995174386,2616
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 4:11:07";0;1;45995174386,2616
"IO_SENSOR1_DATA_RCEa";"04/12/2025 4:11:07";0;1;45995174386,2616
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 4:16:07";0;1;45995177858,5069
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 4:16:07";0;1;45995177858,5069
"IO_SENSOR1_DATA_RCEa";"04/12/2025 4:16:07";0;1;45995177858,5069
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 4:21:07";0;1;45995181330,4745
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 4:21:07";0;1;45995181330,4745
"IO_SENSOR1_DATA_RCEa";"04/12/2025 4:21:07";0;1;45995181330,4745
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 4:26:07";0;1;45995184803,4607
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 4:26:07";0;1;45995184803,4607
"IO_SENSOR1_DATA_RCEa";"04/12/2025 4:26:07";0;1;45995184803,4607
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 4:31:07";0;1;45995188275,4398
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 4:31:07";0;1;45995188275,4398
"IO_SENSOR1_DATA_RCEa";"04/12/2025 4:31:07";0;1;45995188275,4398
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 4:36:07";0;1;45995191747,1759
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 4:36:07";0;1;45995191747,1759
"IO_SENSOR1_DATA_RCEa";"04/12/2025 4:36:07";0;1;45995191747,1759
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 4:41:07";0;1;45995195219,4907
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 4:41:07";0;1;45995195219,4907
"IO_SENSOR1_DATA_RCEa";"04/12/2025 4:41:07";0;1;45995195219,4907
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 4:46:07";0;1;45995198692,0602
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 4:46:07";0;1;45995198692,0602
"IO_SENSOR1_DATA_RCEa";"04/12/2025 4:46:07";0;1;45995198692,0602
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 4:51:07";0;1;45995202164,3403
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 4:51:07";0;1;45995202164,3403
"IO_SENSOR1_DATA_RCEa";"04/12/2025 4:51:07";0;1;45995202164,3403
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 4:56:07";0;1;45995205636,6088
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 4:56:07";0;1;45995205636,6088
"IO_SENSOR1_DATA_RCEa";"04/12/2025 4:56:07";0;1;45995205636,6088
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 5:01:07";0;1;45995209108,8773
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 5:01:07";0;1;45995209108,8773
"IO_SENSOR1_DATA_RCEa";"04/12/2025 5:01:07";0;1;45995209108,8773
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 5:06:07";0;1;45995212581,3657
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 5:06:07";0;1;45995212581,3657
"IO_SENSOR1_DATA_RCEa";"04/12/2025 5:06:07";0;1;45995212581,3657
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 5:11:07";0;1;45995216053,5764
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 5:11:07";0;1;45995216053,5764
"IO_SENSOR1_DATA_RCEa";"04/12/2025 5:11:07";0;1;45995216053,5764
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 5:16:07";0;1;45995219525
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 5:16:07";0;1;45995219525
"IO_SENSOR1_DATA_RCEa";"04/12/2025 5:16:07";0;1;45995219525
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 5:21:07";0;1;45995222997,1875
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 5:21:07";0;1;45995222997,1875
"IO_SENSOR1_DATA_RCEa";"04/12/2025 5:21:07";0;1;45995222997,1875
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 5:26:07";0;1;45995226470,4398
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 5:26:07";0;1;45995226470,4398
"IO_SENSOR1_DATA_RCEa";"04/12/2025 5:26:07";0;1;45995226470,4398
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 5:31:07";0;1;45995229941,5856
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 5:31:07";0;1;45995229941,5856
"IO_SENSOR1_DATA_RCEa";"04/12/2025 5:31:07";0;1;45995229941,5856
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 5:36:07";0;1;45995233413,9583
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 5:36:07";0;1;45995233413,9583
"IO_SENSOR1_DATA_RCEa";"04/12/2025 5:36:07";0;1;45995233413,9583
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 5:41:07";0;1;45995236886,088
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 5:41:07";0;1;45995236886,088
"IO_SENSOR1_DATA_RCEa";"04/12/2025 5:41:07";0;1;45995236886,088
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 5:46:07";0;1;45995240359,3981
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 5:46:07";0;1;45995240359,3981
"IO_SENSOR1_DATA_RCEa";"04/12/2025 5:46:07";0;1;45995240359,3981
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 5:51:07";0;1;45995243830,6134
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 5:51:07";0;1;45995243830,6134
"IO_SENSOR1_DATA_RCEa";"04/12/2025 5:51:07";0;1;45995243830,6134
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 5:56:07";0;1;45995247303,9468
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 5:56:07";0;1;45995247303,9468
"IO_SENSOR1_DATA_RCEa";"04/12/2025 5:56:07";0;1;45995247303,9468
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 6:01:07";0;1;45995250776,0185
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 6:01:07";0;1;45995250776,0185
"IO_SENSOR1_DATA_RCEa";"04/12/2025 6:01:07";0;1;45995250776,0185
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 6:06:07";0;1;45995254248,1019
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 6:06:07";0;1;45995254248,1019
"IO_SENSOR1_DATA_RCEa";"04/12/2025 6:06:07";0;1;45995254248,1019
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 6:11:07";0;1;45995257720,4167
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 6:11:07";0;1;45995257720,4167
"IO_SENSOR1_DATA_RCEa";"04/12/2025 6:11:07";0;1;45995257720,4167
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 6:16:07";0;1;45995261192,0718
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 6:16:07";0;1;45995261192,0718
"IO_SENSOR1_DATA_RCEa";"04/12/2025 6:16:07";0;1;45995261192,0718
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 6:21:07";0;1;45995264664,7222
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 6:21:07";0;1;45995264664,7222
"IO_SENSOR1_DATA_RCEa";"04/12/2025 6:21:07";0;1;45995264664,7222
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 6:26:07";0;1;45995268136,6088
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 6:26:07";0;1;45995268136,6088
"IO_SENSOR1_DATA_RCEa";"04/12/2025 6:26:07";0;1;45995268136,6088
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 6:31:07";0;1;45995271609,5255
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 6:31:07";0;1;45995271609,5255
"IO_SENSOR1_DATA_RCEa";"04/12/2025 6:31:07";0;1;45995271609,5255
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 6:36:07";0;1;45995275081,875
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 6:36:07";0;1;45995275081,875
"IO_SENSOR1_DATA_RCEa";"04/12/2025 6:36:07";0;1;45995275081,875
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 6:41:07";0;1;45995278553,8542
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 6:41:07";0;1;45995278553,8542
"IO_SENSOR1_DATA_RCEa";"04/12/2025 6:41:07";0;1;45995278553,8542
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 6:46:07";0;1;45995282026,1458
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 6:46:07";0;1;45995282026,1458
"IO_SENSOR1_DATA_RCEa";"04/12/2025 6:46:07";0;1;45995282026,1458
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 6:51:07";0;1;45995285497,9398
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 6:51:07";0;1;45995285497,9398
"IO_SENSOR1_DATA_RCEa";"04/12/2025 6:51:07";0;1;45995285497,9398
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 6:56:07";0;1;45995288969,9769
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 6:56:07";0;1;45995288969,9769
"IO_SENSOR1_DATA_RCEa";"04/12/2025 6:56:07";0;1;45995288969,9769
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 7:01:07";0;1;45995292442,5579
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 7:01:07";0;1;45995292442,5579
"IO_SENSOR1_DATA_RCEa";"04/12/2025 7:01:07";0;1;45995292442,5579
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 7:06:07";0;1;45995295914,8148
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 7:06:07";0;1;45995295914,8148
"IO_SENSOR1_DATA_RCEa";"04/12/2025 7:06:07";0;1;45995295914,8148
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 7:11:07";0;1;45995299386,8866
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 7:11:07";0;1;45995299386,8866
"IO_SENSOR1_DATA_RCEa";"04/12/2025 7:11:07";0;1;45995299386,8866
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 7:16:07";0;1;45995302858,9468
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 7:16:07";0;1;45995302858,9468
"IO_SENSOR1_DATA_RCEa";"04/12/2025 7:16:07";0;1;45995302858,9468
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 7:21:07";0;1;45995306332,0255
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 7:21:07";0;1;45995306332,0255
"IO_SENSOR1_DATA_RCEa";"04/12/2025 7:21:07";0;1;45995306332,0255
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 7:26:07";0;1;45995309803,9583
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 7:26:07";0;1;45995309803,9583
"IO_SENSOR1_DATA_RCEa";"04/12/2025 7:26:07";0;1;45995309803,9583
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 7:31:07";0;1;45995313276,4931
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 7:31:07";0;1;45995313276,4931
"IO_SENSOR1_DATA_RCEa";"04/12/2025 7:31:07";0;1;45995313276,4931
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 7:36:07";0;1;45995316748,206
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 7:36:07";0;1;45995316748,206
"IO_SENSOR1_DATA_RCEa";"04/12/2025 7:36:07";0;1;45995316748,206
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 7:41:07";0;1;45995320220,3935
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 7:41:07";0;1;45995320220,3935
"IO_SENSOR1_DATA_RCEa";"04/12/2025 7:41:07";0;1;45995320220,3935
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 7:46:07";0;1;45995323692,8241
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 7:46:07";0;1;45995323692,8241
"IO_SENSOR1_DATA_RCEa";"04/12/2025 7:46:07";0;1;45995323692,8241
"IO_BODY_TEMPERATURE_RCEa";"04/12/2025 7:51:07";0;1;45995327165,2778
"IO_RAW_SENSOR1_DATA_RCEa";"04/12/2025 7:51:07";0;1;45995327165,2778
"IO_SENSOR1_DATA_RCEa";"04/12/2025 7:51:07";0;1;45995327165,2778
